ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
3372,Sun Sep 06 23:11:59 BDT 2026,Sun Sep 06 23:12:02 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/5?_rsc=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,200,OK,2136,429,1105
3373,Sun Sep 06 23:12:01 BDT 2026,Sun Sep 06 23:12:02 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/9?_rsc=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,200,OK,760,429,1105
3374,Sun Sep 06 23:12:02 BDT 2026,Sun Sep 06 23:12:03 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/8?_rsc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,892,429,1105
3375,Sun Sep 06 23:12:02 BDT 2026,Sun Sep 06 23:12:03 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/7?_rsc=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,200,OK,1537,429,4778
3376,Sun Sep 06 23:12:02 BDT 2026,Sun Sep 06 23:12:03 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/6?_rsc=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,200,OK,1724,429,1105
3377,Sun Sep 06 23:12:03 BDT 2026,Sun Sep 06 23:12:04 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/5?_rsc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,788,429,1105
3378,Sun Sep 06 23:12:03 BDT 2026,Sun Sep 06 23:12:04 BDT 2026,GET,https://tfctest-001-production.up.railway.app/user/f2628526-8df9-49ba-a7ba-de6f27472fb0?_rsc=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,200,OK,820,429,3898
3379,Sun Sep 06 23:12:03 BDT 2026,Sun Sep 06 23:12:04 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/9?_rsc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,880,429,1105
3380,Sun Sep 06 23:12:04 BDT 2026,Sun Sep 06 23:12:05 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/6?_rsc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,881,429,1105
3381,Sun Sep 06 23:12:04 BDT 2026,Sun Sep 06 23:12:05 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/7?_rsc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,881,429,4778
3382,Sun Sep 06 23:12:05 BDT 2026,Sun Sep 06 23:12:06 BDT 2026,GET,https://tfctest-001-production.up.railway.app/user/f2628526-8df9-49ba-a7ba-de6f27472fb0?_rsc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,1499,429,3898
3383,Sun Sep 06 23:12:08 BDT 2026,Sun Sep 06 23:12:08 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=Set-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44,307,Temporary Redirect,578,269,0
3384,Sun Sep 06 23:12:08 BDT 2026,Sun Sep 06 23:12:09 BDT 2026,GET,https://tfctest-001-production.up.railway.app,200,OK,893,534,30900
3385,Sun Sep 06 23:12:08 BDT 2026,Sun Sep 06 23:12:09 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=any%0D%0ASet-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44,307,Temporary Redirect,581,269,0
3386,Sun Sep 06 23:12:09 BDT 2026,Sun Sep 06 23:12:09 BDT 2026,GET,https://tfctest-001-production.up.railway.app/_next,404,Not Found,594,361,9
3387,Sun Sep 06 23:12:09 BDT 2026,Sun Sep 06 23:12:10 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44,307,Temporary Redirect,613,269,0
3388,Sun Sep 06 23:12:09 BDT 2026,Sun Sep 06 23:12:10 BDT 2026,GET,https://tfctest-001-production.up.railway.app/_next/static,404,Not Found,598,361,9
3389,Sun Sep 06 23:12:10 BDT 2026,Sun Sep 06 23:12:10 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=any%0ASet-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44,307,Temporary Redirect,565,269,0
3390,Sun Sep 06 23:12:10 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/_next/static/chunks,404,Not Found,625,361,9
3391,Sun Sep 06 23:12:10 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=any%3F%0ASet-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44,307,Temporary Redirect,640,269,0
3392,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/checkout?_rsc=Set-cookie%3A+Tamper%3D8a70e2f7-e15c-4cf6-9c72-07f2e66b2a21,307,Temporary Redirect,597,277,0
3393,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/login?_rsc=Set-cookie%3A+Tamper%3D2674caab-64aa-48e5-8239-3abf9689d421,307,Temporary Redirect,597,274,0
3394,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products,404,Not Found,655,435,271
3395,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/orders?_rsc=Set-cookie%3A+Tamper%3D42f2431c-30bb-4617-892b-23bafc98b0f6,307,Temporary Redirect,712,275,0
3396,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:11 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=any%0D%0ASet-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44%0D%0A,307,Temporary Redirect,697,269,0
3397,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:12 BDT 2026,GET,https://tfctest-001-production.up.railway.app/login?_rsc=any%0D%0ASet-cookie%3A+Tamper%3D2674caab-64aa-48e5-8239-3abf9689d421,307,Temporary Redirect,663,274,0
3398,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:12 BDT 2026,GET,https://tfctest-001-production.up.railway.app/checkout?_rsc=any%0D%0ASet-cookie%3A+Tamper%3D8a70e2f7-e15c-4cf6-9c72-07f2e66b2a21,307,Temporary Redirect,694,277,0
3399,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:12 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/1?_rsc=Set-cookie%3A+Tamper%3D979adc7f-b926-44df-9e95-78dd2bb6bdcd,307,Temporary Redirect,796,279,0
3400,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:12 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/2?_rsc=Set-cookie%3A+Tamper%3D14c48696-b5de-49df-9379-67d63f7bfd39,307,Temporary Redirect,796,279,0
3401,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:12 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/3?_rsc=Set-cookie%3A+Tamper%3Dd5b2078b-aac9-4263-aa1d-75246790f0f1,307,Temporary Redirect,802,279,0
3402,Sun Sep 06 23:12:11 BDT 2026,Sun Sep 06 23:12:12 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/10?_rsc=Set-cookie%3A+Tamper%3Da651d786-c290-4bc3-b5b8-cc3498dd6ad4,307,Temporary Redirect,867,280,0
3403,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:13 BDT 2026,GET,https://tfctest-001-production.up.railway.app/orders?_rsc=any%0D%0ASet-cookie%3A+Tamper%3D42f2431c-30bb-4617-892b-23bafc98b0f6,307,Temporary Redirect,1043,275,0
3404,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:13 BDT 2026,GET,https://tfctest-001-production.up.railway.app/?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3Dc292d56f-5dbd-4476-b31b-62923b50dc44%0D%0A,307,Temporary Redirect,1152,269,0
3405,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:13 BDT 2026,GET,https://tfctest-001-production.up.railway.app/login?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3D2674caab-64aa-48e5-8239-3abf9689d421,307,Temporary Redirect,1172,274,0
3406,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:13 BDT 2026,GET,https://tfctest-001-production.up.railway.app/checkout?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3D8a70e2f7-e15c-4cf6-9c72-07f2e66b2a21,307,Temporary Redirect,1107,277,0
3407,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/2?_rsc=any%0D%0ASet-cookie%3A+Tamper%3D14c48696-b5de-49df-9379-67d63f7bfd39,307,Temporary Redirect,1349,279,0
3408,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/3?_rsc=any%0D%0ASet-cookie%3A+Tamper%3Dd5b2078b-aac9-4263-aa1d-75246790f0f1,307,Temporary Redirect,1365,279,0
3409,Sun Sep 06 23:12:13 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/orders?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3D42f2431c-30bb-4617-892b-23bafc98b0f6,307,Temporary Redirect,1268,275,0
3410,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/1?_rsc=any%0D%0ASet-cookie%3A+Tamper%3D979adc7f-b926-44df-9e95-78dd2bb6bdcd,307,Temporary Redirect,1789,279,0
3411,Sun Sep 06 23:12:13 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/checkout?_rsc=any%0ASet-cookie%3A+Tamper%3D8a70e2f7-e15c-4cf6-9c72-07f2e66b2a21,307,Temporary Redirect,875,277,0
3412,Sun Sep 06 23:12:13 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/login?_rsc=any%0ASet-cookie%3A+Tamper%3D2674caab-64aa-48e5-8239-3abf9689d421,307,Temporary Redirect,881,274,0
3413,Sun Sep 06 23:12:14 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/2?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3D14c48696-b5de-49df-9379-67d63f7bfd39,307,Temporary Redirect,735,279,0
3414,Sun Sep 06 23:12:14 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/3?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3Dd5b2078b-aac9-4263-aa1d-75246790f0f1,307,Temporary Redirect,720,279,0
3415,Sun Sep 06 23:12:12 BDT 2026,Sun Sep 06 23:12:14 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/10?_rsc=any%0D%0ASet-cookie%3A+Tamper%3Da651d786-c290-4bc3-b5b8-cc3498dd6ad4,307,Temporary Redirect,2162,280,0
3416,Sun Sep 06 23:12:14 BDT 2026,Sun Sep 06 23:12:15 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/1?_rsc=any%3F%0D%0ASet-cookie%3A+Tamper%3D979adc7f-b926-44df-9e95-78dd2bb6bdcd,307,Temporary Redirect,565,279,0
3417,Sun Sep 06 23:12:14 BDT 2026,Sun Sep 06 23:12:15 BDT 2026,GET,https://tfctest-001-production.up.railway.app/orders?_rsc=any%0ASet-cookie%3A+Tamper%3D42f2431c-30bb-4617-892b-23bafc98b0f6,307,Temporary Redirect,786,275,0
3418,Sun Sep 06 23:12:13 BDT 2026,Sun Sep 06 23:12:15 BDT 2026,GET,https://tfctest-001-production.up.railway.app/products/4?_rsc=Set-cookie%3A+Tamper%3Dc474fa59-7496-48ed-9443-55cbffb7ff9c,307,Temporary Redirect,1992,279,0
3419,Sun Sep 06 23:12:14 BDT 2026,Sun Sep 06 23:12:15 BDT 2026,GET,https://tfctest-001-production.up.railway.app/login?_rsc=any%3F%0ASet-cookie%3A+Tamper%3D2674caab-64aa-48e5-8239-3abf9689d421,307,Temporary Redirect,769,274,0
